class,order,family,genus,species,subspecies,common_name,female_maturity_d,adult_body_mass_g,maximum_longevity_y,C,C_E,E_alpha,I,taxaname,I_m,log_bodymass,log_C_E,log_I_m,log_E_alpha,Species,Age_at_maturity_avg_y
Mammalia,Soricomorpha,Soricidae,Crocidura,ichnusae,NA,North African White-toothed Shrew,75,10.6,4,10.271509433962265,38.97545360558284,18.466666666666665,7.7,Crocidura_ichnusae,0.7264150943396227,2.3608540011180215,3.662932053248991,-0.3196336722583832,2.9159673050851285,NA,NA
Mammalia,Soricomorpha,Soricidae,Crocidura,orii,NA,Ryukyu Shrew,75,10.6,4,10.58931603773585,40.18137729387439,18.466666666666665,7.7,Crocidura_orii,0.7264150943396227,2.3608540011180215,3.6934036368947383,-0.3196336722583832,2.9159673050851285,NA,NA
Mammalia,Soricomorpha,Soricidae,Crocidura,pullata,NA,Kashmir White-toothed Shrew,75,10.6,4,10.271509433962265,38.97545360558284,18.466666666666665,7.7,Crocidura_pullata,0.7264150943396227,2.3608540011180215,3.662932053248991,-0.3196336722583832,2.9159673050851285,NA,NA
Mammalia,Soricomorpha,Soricidae,Crocidura,rapax,NA,Chinese White-toothed Shrew,75,10.6,4,10.271509433962265,38.97545360558284,18.466666666666665,7.7,Crocidura_rapax,0.7264150943396227,2.3608540011180215,3.662932053248991,-0.3196336722583832,2.9159673050851285,NA,NA
Mammalia,Soricomorpha,Soricidae,Crocidura,russula,NA,Greater White-toothed Shrew,75,10.6,4,10.271509433962265,38.97545360558284,18.466666666666665,7.7,Crocidura_russula,0.7264150943396227,2.3608540011180215,3.662932053248991,-0.3196336722583832,2.9159673050851285,NA,NA
Mammalia,Soricomorpha,Soricidae,Crocidura,shantungensis,NA,Asian Lesser White-toothed Shrew,175,7.425,4,7.542087542087542,26.552280798856142,7.3428571428571425,4,Crocidura_shantungensis,0.5387205387205387,2.004852684688763,3.279115649793215,-0.6185583235688727,1.9937280234058061,NA,NA
Mammalia,Soricomorpha,Soricidae,Crocidura,suaveolens,NA,Lesser White-toothed Shrew,175,7.425,4,7.542087542087542,26.552280798856142,7.3428571428571425,4,Crocidura_suaveolens,0.5387205387205387,2.004852684688763,3.279115649793215,-0.6185583235688727,1.9937280234058061,NA,NA
Mammalia,Soricomorpha,Soricidae,Crocidura,vorax,NA,Voracious Shrew,75,10.6,4,10.271509433962265,38.97545360558284,18.466666666666665,7.7,Crocidura_vorax,0.7264150943396227,2.3608540011180215,3.662932053248991,-0.3196336722583832,2.9159673050851285,NA,NA
Mammalia,Soricomorpha,Soricidae,Crocidura,zimmermanni,NA,Cretan Shrew,75,10.6,4,10.271509433962265,38.97545360558284,18.466666666666665,7.7,Crocidura_zimmermanni,0.7264150943396227,2.3608540011180215,3.662932053248991,-0.3196336722583832,2.9159673050851285,NA,NA
Mammalia,Soricomorpha,Soricidae,Cryptotis,orophila,NA,Central American Least Shrew,40,6.2,3.5,7.063508064516129,23.94819515024304,30.9375,3.85,Cryptotis_orophila,0.6209677419354839,1.824549292051046,3.175892961946015,-0.476476143751353,3.431969040328909,NA,NA
Mammalia,Soricomorpha,Soricidae,Cryptotis,parva,NA,North American Least Shrew,40,6.2,3.5,7.063508064516129,23.94819515024304,30.9375,3.85,Cryptotis_parva,0.6209677419354839,1.824549292051046,3.175892961946015,-0.476476143751353,3.431969040328909,NA,NA
Mammalia,Soricomorpha,Soricidae,Cryptotis,tropicalis,NA,Tropical Small-eared Shrew,40,6.2,3.5,7.063508064516129,23.94819515024304,30.9375,3.85,Cryptotis_tropicalis,0.6209677419354839,1.824549292051046,3.175892961946015,-0.476476143751353,3.431969040328909,NA,NA
Mammalia,Soricomorpha,Soricidae,Sorex,antinorii,NA,Valais Shrew,325.96956,8.195,3.2,12.927882855399632,29.823755860275643,2.5831566603949154,8.5,Sorex_antinorii,1.0372178157413057,2.103524212195793,3.3953052524542393,0.03654195130047776,0.9490121628339269,NA,NA
Mammalia,Soricomorpha,Soricidae,Sorex,araneus,NA,Common Shrew,325.96956,8.195,3.2,12.927882855399632,29.823755860275643,2.5831566603949154,8.5,Sorex_araneus,1.0372178157413057,2.103524212195793,3.3953052524542393,0.03654195130047776,0.9490121628339269,NA,NA
Mammalia,Soricomorpha,Soricidae,Sorex,camtschatica,NA,Kamchatka Shrew,242.3009,5.1,2.5,8.475490196078432,15.562372332796134,2.7659785828282106,3.5,Sorex_camtschatica,0.6862745098039216,1.62924053973028,2.7448559706761695,-0.3764775712349121,1.0173944902003733,NA,NA
Mammalia,Soricomorpha,Soricidae,Sorex,cinereus,NA,Cinereus Shrew,242.3009,5.1,2.5,8.475490196078432,15.562372332796134,2.7659785828282106,3.5,Sorex_cinereus,0.6862745098039216,1.62924053973028,2.7448559706761695,-0.3764775712349121,1.0173944902003733,NA,NA
Mammalia,Soricomorpha,Soricidae,Sorex,excelsus,NA,Chinese Highland Shrew,325.96956,8.2,3.2,12.92,29.805570643287673,2.5831566603949154,8.5,Sorex_excelsus,1.0365853658536586,2.1041341542702074,3.394695310379825,0.03593200922606337,0.9490121628339269,NA,NA
Mammalia,Soricomorpha,Soricidae,Sorex,jacksoni,NA,St. Lawrence Island Shrew,242.3009,5.2,2.5,8.3125,15.263095941780822,2.7659785828282106,3.5,Sorex_jacksoni,0.673076923076923,1.6486586255873816,2.7254378848190677,-0.39589565709201374,1.0173944902003733,NA,NA
Mammalia,Soricomorpha,Soricidae,Sorex,minutus,NA,Eurasian Pygmy Shrew,327.65256,4.2,2,9.975232142857143,10.99591538653229,1.2279697738360416,4.73,Sorex_minutus,1.1261904761904762,1.4350845252893227,2.397523875341808,0.11884067721451898,0.2053622152819865,NA,NA
Mammalia,Soricomorpha,Soricidae,Sorex,monticolus,NA,Dusky Shrew,391.296,5.99,2.083333333,10.47627712854758,10.594549031779785,0.9433284944006584,5.495,Sorex_monticolus,0.9173622704507512,1.7900914121273581,2.3603396265651844,-0.0862528242717733,-0.058340706636729446,NA,NA
Mammalia,Soricomorpha,Soricidae,Sorex,neomexicanus,NA,New Mexico Shrew,391.296,5.99,2.083333333,10.47627712854758,10.594549031779785,0.9433284944006584,5.495,Sorex_neomexicanus,0.9173622704507512,1.7900914121273581,2.3603396265651844,-0.0862528242717733,-0.058340706636729446,NA,NA
Mammalia,Soricomorpha,Soricidae,Sorex,planiceps,NA,Kashmir Pygmy Shrew,327.65256,4.2,2,9.975232142857143,10.99591538653229,1.2279697738360416,4.73,Sorex_planiceps,1.1261904761904762,1.4350845252893227,2.397523875341808,0.11884067721451898,0.2053622152819865,NA,NA
Mammalia,Soricomorpha,Soricidae,Sorex,portenkoi,NA,Portenko's Shrew,242.3009,5.2,2.5,8.3125,15.263095941780822,2.7659785828282106,3.5,Sorex_portenkoi,0.673076923076923,1.6486586255873816,2.7254378848190677,-0.39589565709201374,1.0173944902003733,NA,NA
Mammalia,Soricomorpha,Soricidae,Sorex,samniticus,NA,Apennine Shrew,325.96956,8.2,3.2,12.92,29.805570643287673,2.5831566603949154,8.5,Sorex_samniticus,1.0365853658536586,2.1041341542702074,3.394695310379825,0.03593200922606337,0.9490121628339269,NA,NA
Mammalia,Soricomorpha,Soricidae,Sorex,sinalis,NA,Chinese Shrew,325.96956,8.2,3.2,12.92,29.805570643287673,2.5831566603949154,8.5,Sorex_sinalis,1.0365853658536586,2.1041341542702074,3.394695310379825,0.03593200922606337,0.9490121628339269,NA,NA
Mammalia,Soricomorpha,Soricidae,Sorex,thibetanus,NA,Tibetan Shrew,327.65256,4.2,2,9.975232142857143,10.99591538653229,1.2279697738360416,4.73,Sorex_thibetanus,1.1261904761904762,1.4350845252893227,2.397523875341808,0.11884067721451898,0.2053622152819865,NA,NA
Mammalia,Soricomorpha,Soricidae,Sorex,ugyunak,NA,Barren Ground Shrew,242.3009,5.1,2.5,8.475490196078432,15.562372332796134,2.7659785828282106,3.5,Sorex_ugyunak,0.6862745098039216,1.62924053973028,2.7448559706761695,-0.3764775712349121,1.0173944902003733,NA,NA
Mammalia,Soricomorpha,Soricidae,Sorex,volnuchini,NA,Caucasian Pygmy Shrew,327.65256,4.2,2,9.975232142857143,10.99591538653229,1.2279697738360416,4.73,Sorex_volnuchini,1.1261904761904762,1.4350845252893227,2.397523875341808,0.11884067721451898,0.2053622152819865,NA,NA
Mammalia,Soricomorpha,Soricidae,Suncus,etruscus,NA,Etruscan Shrew,228.27,2.33,3.241666667,11.975332618025751,31.330696363909077,4.183372030731151,2.075,Suncus_etruscus,0.8905579399141631,0.8458682675776092,3.444598331461714,-0.11590711389494757,1.4311176272408792,NA,NA
Mammalia,Soricomorpha,Soricidae,Suncus,fellowesgordoni,NA,Sri Lankan Shrew,228.27,2.33,3.241666667,11.975332618025751,31.330696363909077,4.183372030731151,2.075,Suncus_fellowesgordoni,0.8905579399141631,0.8458682675776092,3.444598331461714,-0.11590711389494757,1.4311176272408792,NA,NA
Mammalia,Soricomorpha,Soricidae,Suncus,hosei,NA,Bornean Pgymy Shrew,228.27,2.33,3.241666667,11.975332618025751,31.330696363909077,4.183372030731151,2.075,Suncus_hosei,0.8905579399141631,0.8458682675776092,3.444598331461714,-0.11590711389494757,1.4311176272408792,NA,NA
Mammalia,Soricomorpha,Soricidae,Suncus,madagascariensis,NA,Madagascan Pgymy Shrew,228.27,2.4,3.241666667,11.626052083333335,30.4168843866284,4.183372030731151,2.075,Suncus_madagascariensis,0.8645833333333335,0.8754687373538999,3.4149978616854235,-0.14550758367123814,1.4311176272408792,NA,NA
Mammalia,Soricomorpha,Soricidae,Suncus,malayanus,NA,Malayan Pgymy Shrew,228.27,2.4,3.241666667,11.626052083333335,30.4168843866284,4.183372030731151,2.075,Suncus_malayanus,0.8645833333333335,0.8754687373538999,3.4149978616854235,-0.14550758367123814,1.4311176272408792,NA,NA
Mammalia,Soricomorpha,Soricidae,Suncus,montanus,NA,Asian Highland Shrew,36,45.87,3.241666667,19.29459123610203,60.64360508675084,31.866898151527778,29.61,Suncus_montanus,0.6455199476782211,3.8258113086090804,4.105014190206028,-0.4376991664955807,3.4615677955321438,NA,NA
Mammalia,Soricomorpha,Soricidae,Suncus,murinus,NA,Asian House Shrew,36,45.87,3.241666667,19.29459123610203,60.64360508675084,31.866898151527778,29.61,Suncus_murinus,0.6455199476782211,3.8258113086090804,4.105014190206028,-0.4376991664955807,3.4615677955321438,NA,NA
Mammalia,Soricomorpha,Soricidae,Suncus,zeylanicus,NA,Jungle Shrew,36,45.87,3.241666667,19.29459123610203,60.64360508675084,31.866898151527778,29.61,Suncus_zeylanicus,0.6455199476782211,3.8258113086090804,4.105014190206028,-0.4376991664955807,3.4615677955321438,NA,NA
Mammalia,Soricomorpha,Talpidae,Talpa,caucasica,NA,Caucasian Mole,326.15938,90.015,7,2.2798329861689717,13.921601003806307,6.833593502661183,47.845,Talpa_caucasica,0.5315225240237738,4.4999763231095855,2.6334416629338544,-0.6320097038783598,1.9218506703116465,NA,NA
Mammalia,Soricomorpha,Talpidae,Talpa,stankovici,NA,Balkan Mole,326.15938,90.015,7,2.2798329861689717,13.921601003806307,6.833593502661183,47.845,Talpa_stankovici,0.5315225240237738,4.4999763231095855,2.6334416629338544,-0.6320097038783598,1.9218506703116465,NA,NA
Reptilia,Squamata,Anguidae,Anguis,cephallonica,NA,Peloponnese Slow Worm,1643.6,11.655,54,0.14594594594594595,7.223884487226954,10.99196884886834,0.27,Anguis_cephallonica,0.02316602316602317,2.4557352724877206,1.9773928258466071,-3.765068592471483,2.3971649014938397,NA,NA
Reptilia,Squamata,Anguidae,Anguis,colchica,NA,Slow Worm,1643.6,11.655,54,0.14594594594594595,7.223884487226954,10.99196884886834,0.27,Anguis_colchica,0.02316602316602317,2.4557352724877206,1.9773928258466071,-3.765068592471483,2.3971649014938397,NA,NA
Reptilia,Squamata,Anguidae,Anguis,fragilis,NA,Slow Worm,1643.6,11.655,54,0.14594594594594595,7.223884487226954,10.99196884886834,0.27,Anguis_fragilis,0.02316602316602317,2.4557352724877206,1.9773928258466071,-3.765068592471483,2.3971649014938397,NA,NA
Reptilia,Squamata,Chamaeleonidae,Bradypodion,caffer,NA,Transkei Dwarf Chameleon,547.92,11.29,3.4,1.3640389725420725,2.5901044687382453,1.2649291867425903,0.35,Bradypodion_caffer,0.03100088573959256,2.4239173781615704,0.9516982103181671,-3.4737395026602482,0.23501614175299626,NA,NA
Reptilia,Squamata,Chamaeleonidae,Bradypodion,damaranum,NA,Knysna dwarf chameleon,547.92,11.29,3.4,1.3640389725420725,2.5901044687382453,1.2649291867425903,0.35,Bradypodion_damaranum,0.03100088573959256,2.4239173781615704,0.9516982103181671,-3.4737395026602482,0.23501614175299626,NA,NA
Reptilia,Squamata,Chamaeleonidae,Bradypodion,gutturale,NA,Robertson Dwarf Chameleon,547.92,11.98,3.4,1.295575959933222,2.460103524138404,1.2649291867425903,0.415,Bradypodion_gutturale,0.034641068447412354,2.4832385926873033,0.9002034320418986,-3.3627153514387422,0.23501614175299626,NA,NA
Reptilia,Squamata,Chamaeleonidae,Bradypodion,occidentale,NA,NA,547.92,11.29,3.4,1.3640389725420725,2.5901044687382453,1.2649291867425903,0.35,Bradypodion_occidentale,0.03100088573959256,2.4239173781615704,0.9516982103181671,-3.4737395026602482,0.23501614175299626,NA,NA
Reptilia,Squamata,Chamaeleonidae,Bradypodion,pumilum,NA,Cape Dwarf Chameleon,547.92,11.29,3.4,1.3640389725420725,2.5901044687382453,1.2649291867425903,0.35,Bradypodion_pumilum,0.03100088573959256,2.4239173781615704,0.9516982103181671,-3.4737395026602482,0.23501614175299626,NA,NA
Reptilia,Squamata,Chamaeleonidae,Bradypodion,taeniabronchum,NA,Smith's Dwarf Chameleon,547.92,11.29,3.4,1.3640389725420725,2.5901044687382453,1.2649291867425903,0.35,Bradypodion_taeniabronchum,0.03100088573959256,2.4239173781615704,0.9516982103181671,-3.4737395026602482,0.23501614175299626,NA,NA
Reptilia,Squamata,Chamaeleonidae,Bradypodion,transvaalense,NA,Transvaal Dwarf Chameleon,547.92,11.29,3.4,1.3640389725420725,2.5901044687382453,1.2649291867425903,0.35,Bradypodion_transvaalense,0.03100088573959256,2.4239173781615704,0.9516982103181671,-3.4737395026602482,0.23501614175299626,NA,NA
Reptilia,Squamata,Chamaeleonidae,Bradypodion,ventrale,NA,Southern Dwarf Chameleon,547.92,11.98,3.4,1.295575959933222,2.460103524138404,1.2649291867425903,0.415,Bradypodion_ventrale,0.034641068447412354,2.4832385926873033,0.9002034320418986,-3.3627153514387422,0.23501614175299626,NA,NA
Reptilia,Squamata,Dactyloidae,Anolis,carolinensis,NA,Green anole,258.74,2.455,10,0.6989816700610999,6.494324872360016,13.106825384555925,0.22,Anolis_carolinensis,0.08961303462321792,0.8981267612464839,1.8709286989707938,-2.4122544938762593,2.5731331162442426,NA,NA
Reptilia,Squamata,Dactyloidae,Anolis,luteosignifer,NA,Cayman Brac Anole,365.25,4.05,8,0.6666666666666666,4.6662100456621,6.994524298425736,0.09,Anolis_luteosignifer,0.022222222222222223,1.3987168811184478,1.5403471888016624,-3.8066624897703196,1.9451275998615096,NA,NA
Reptilia,Squamata,Dactyloidae,Anolis,nelsoni,NA,Nelson's Anole,365.25,4.05,8,0.6666666666666666,4.6662100456621,6.994524298425736,0.09,Anolis_nelsoni,0.022222222222222223,1.3987168811184478,1.5403471888016624,-3.8066624897703196,1.9451275998615096,NA,NA
Reptilia,Squamata,Dactyloidae,Anolis,ordinatus,NA,Bahaman brown anole,365.25,4.05,8,0.6666666666666666,4.6662100456621,6.994524298425736,0.09,Anolis_ordinatus,0.022222222222222223,1.3987168811184478,1.5403471888016624,-3.8066624897703196,1.9451275998615096,NA,NA
Reptilia,Squamata,Dactyloidae,Anolis,porcatus,NA,Cuban Green Anole,258.74,2.455,10,0.6989816700610999,6.494324872360016,13.106825384555925,0.22,Anolis_porcatus,0.08961303462321792,0.8981267612464839,1.8709286989707938,-2.4122544938762593,2.5731331162442426,NA,NA
Reptilia,Squamata,Dactyloidae,Anolis,sagrei,NA,"Cuban brown anole, Brown anole",365.25,4.05,8,0.6666666666666666,4.6662100456621,6.994524298425736,0.09,Anolis_sagrei,0.022222222222222223,1.3987168811184478,1.5403471888016624,-3.8066624897703196,1.9451275998615096,NA,NA
Reptilia,Squamata,Dactyloidae,Anolis,smaragdinus,NA,Bahamian Green Anole,258.74,2.455,10,0.6989816700610999,6.494324872360016,13.106825384555925,0.22,Anolis_smaragdinus,0.08961303462321792,0.8981267612464839,1.8709286989707938,-2.4122544938762593,2.5731331162442426,NA,NA
Reptilia,Squamata,Lacertidae,Acanthodactylus,dumerilii,NA,NA,219,7.1,2.9,0.34681690140845073,0.7976788732394366,3.8333333333333335,0.38,Acanthodactylus_dumerilii,0.053521126760563385,1.9600947840472698,-0.22604917700968796,-2.9276788103089753,1.3437347467010947,NA,NA
Reptilia,Squamata,Lacertidae,Acanthodactylus,scutellatus,NA,Nidua Fringe-fingered Lizard,219,7.1,2.9,0.34681690140845073,0.7976788732394366,3.8333333333333335,0.38,Acanthodactylus_scutellatus,0.053521126760563385,1.9600947840472698,-0.22604917700968796,-2.9276788103089753,1.3437347467010947,NA,NA
Reptilia,Squamata,Lacertidae,Timon,pater,NA,NA,1278.34,65.8,13.975,0.5379939209726444,5.634248199192239,2.990233427726583,1.77,Timon_pater,0.02689969604863222,4.186619838331271,1.728863722298579,-3.6156402917455335,1.0953514538291058,NA,NA
Reptilia,Squamata,Lacertidae,Timon,tangitanus,NA,NA,1278.34,65.8,13.975,0.5379939209726444,5.634248199192239,2.990233427726583,1.77,Timon_tangitanus,0.02689969604863222,4.186619838331271,1.728863722298579,-3.6156402917455335,1.0953514538291058,NA,NA
Reptilia,Squamata,Pythonidae,Python,bivittatus,NA,Burmese Python,1095,17100,34.2,0.17883040935672515,5.579508771929825,10.400000000000002,111.2,Python_bivittatus,0.006502923976608187,9.746833742490752,1.7191007388136932,-5.035503360674269,2.341805806147327,NA,NA
Reptilia,Squamata,Pythonidae,Python,molurus,NA,Indian Rock Python,1095,17100,34.2,0.17883040935672515,5.579508771929825,10.400000000000002,111.2,Python_molurus,0.006502923976608187,9.746833742490752,1.7191007388136932,-5.035503360674269,2.341805806147327,NA,NA
Reptilia,Squamata,Teiidae,Ameiva,ameiva,NA,"Giant Ameiva, Amazon Racerunner",243.52,68,4.6,0.33074338235294115,1.3007548232876711,5.894710906701707,1.59,Ameiva_ameiva,0.023382352941176472,4.219507705176107,0.26294472926340834,-3.7557736889439663,1.7740554923630147,NA,NA
Reptilia,Squamata,Teiidae,Ameiva,atrigularis,NA,"Giant Ameiva, Amazon Racerunner",243.52,68,4.6,0.33074338235294115,1.3007548232876711,5.894710906701707,1.59,Ameiva_atrigularis,0.023382352941176472,4.219507705176107,0.26294472926340834,-3.7557736889439663,1.7740554923630147,NA,NA
Reptilia,Squamata,Teiidae,Ameiva,praesignis,NA,"Giant Ameiva, Amazon Racerunner",243.52,68,4.6,0.33074338235294115,1.3007548232876711,5.894710906701707,1.59,Ameiva_praesignis,0.023382352941176472,4.219507705176107,0.26294472926340834,-3.7557736889439663,1.7740554923630147,NA,NA
Reptilia,Squamata,Varanidae,Varanus,bengalensis,NA,"Bengal Monitor, Indian Monitor",1004.4375,3750,22,0.07541333333333333,1.451564621004566,6.994524298425736,14,Varanus_bengalensis,0.0037333333333333333,8.229511118964457,0.372642023646268,-5.590453789349198,1.9451275998615096,NA,NA
Reptilia,Squamata,Varanidae,Varanus,nebulosus,NA,Clouded Monitor,1004.4375,3750,22,0.07541333333333333,1.451564621004566,6.994524298425736,14,Varanus_nebulosus,0.0037333333333333333,8.229511118964457,0.372642023646268,-5.590453789349198,1.9451275998615096,NA,NA
Reptilia,Squamata,Viperidae,Crotalus,culminatus,NA,Northwestern Neotropical Rattlesnake,2555,1150,37,0.04563391304347826,1.3690173913043477,4.285714285714286,14,Crotalus_culminatus,0.01217391304347826,7.047517221357296,0.3140932498810979,-4.408459891742037,1.455287232606842,NA,NA
Reptilia,Squamata,Viperidae,Crotalus,durissus,NA,Cascabel Rattlesnake; unicolor: Aruba Island Rattlesnake; vegrandis: Uracoan Rattlesnake,2555,1150,37,0.04563391304347826,1.3690173913043477,4.285714285714286,14,Crotalus_durissus,0.01217391304347826,7.047517221357296,0.3140932498810979,-4.408459891742037,1.455287232606842,NA,NA
Reptilia,Squamata,Viperidae,Crotalus,totonacus,NA,NA,2555,1150,37,0.04563391304347826,1.3690173913043477,4.285714285714286,14,Crotalus_totonacus,0.01217391304347826,7.047517221357296,0.3140932498810979,-4.408459891742037,1.455287232606842,NA,NA
Reptilia,Squamata,Viperidae,Crotalus,tzabcan,NA,Yucatan Neotropical Rattlesnake,2555,1150,37,0.04563391304347826,1.3690173913043477,4.285714285714286,14,Crotalus_tzabcan,0.01217391304347826,7.047517221357296,0.3140932498810979,-4.408459891742037,1.455287232606842,NA,NA
Reptilia,Testudines,Testudinidae,Geochelone,elegans,NA,Star Tortoise,3650,4225,24.3,0.05174046466417322,0.7398886446976771,1.43,18.7,Geochelone_elegans,0.004426035502958579,8.348774539791274,-0.3012555842454677,-5.4202510159307336,0.3576744442718159,NA,NA
Reptilia,Testudines,Testudinidae,Geochelone,platynota,NA,Burmese Star Tortoise,3650,4225,24.3,0.05174046466417322,0.7398886446976771,1.43,18.7,Geochelone_platynota,0.004426035502958579,8.348774539791274,-0.3012555842454677,-5.4202510159307336,0.3576744442718159,NA,NA
